original_index,question,cypher,typeql
48,Which people have reviewed and also produced the movie titled 'The Matrix Revolutions'?,"MATCH (p:Person)-[:REVIEWED]->(m:Movie {title: 'The Matrix Revolutions'})<-[:PRODUCED]-(p)
RETURN p.name","match
  $p isa person;
  $m isa movie, has title ""The Matrix Revolutions"";
  (reviewer: $p, film: $m) isa reviewed;
  (producer: $p, film: $m) isa produced;
  $p has name $namep;
fetch {
  ""name"": $namep
};"
49,List the first 3 movies that have been acted in and directed by the same person.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:DIRECTED]-(p)
RETURN m.title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  acted_in (actor: $p, film: $m);
  directed (director: $p, film: $m);
  $m has title $title;
limit 3;
fetch {
  ""title"": $title
};"
52,List all movies with more than one role listed in the 'ACTED_IN' relationship.,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
WHERE size(r.roles) > 1
RETURN m.title, r.roles","match
  $m isa movie, has title $t;
  $ai (actor: $p, film: $m) isa acted_in, has roles $r1, has roles $r2;
  $r1 != $r2;
fetch {
  ""title"": $t,
  ""roles"": [ $ai.roles ]
};"
58,Which person has the most roles in a single movie?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
RETURN p.name AS person, m.title AS movie, size(r.roles) AS num_roles
ORDER BY num_roles DESC
LIMIT 1","match
  $p isa person, has name $n;
  $ai isa acted_in (actor: $p, film: $m), has roles $r;
  $m has title $t;
reduce $count = count($r) groupby $n, $t;
sort $count desc;
limit 1;"
63,What are the top 5 movies with the most roles listed in their 'ACTED_IN' relationship?,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
RETURN m.title, size(r.roles) AS num_roles
ORDER BY num_roles DESC
LIMIT 5","match
  $m isa movie, has title $t;
  $a isa acted_in (actor: $p, film: $m);
  $a has roles $r;
reduce $roleCount = count($r) groupby $t;
sort $roleCount desc;
limit 5;
fetch {
  ""movie"": $t,
  ""roleCount"": $roleCount
};"
72,Who are the top 5 oldest directors in the database?,"MATCH (p:Person)-[:DIRECTED]->(:Movie)
RETURN p.name, p.born
ORDER BY p.born
LIMIT 5","match
  $p isa person;
  $p has name $namep;
  $p has born $bornp;
  directed (director: $p, film: $m);
sort $bornp asc;
limit 5;
fetch {
  ""name"": $namep,
  ""born"": $bornp
};"
74,Find the first 3 people who have written and directed the same movie.,"MATCH (p:Person)-[:WROTE]->(m:Movie)<-[:DIRECTED]-(p)
RETURN p.name AS person, m.title AS movie
LIMIT 3","match
  $p isa person;
  $m isa movie;
  wrote (writer: $p, film: $m);
  directed (director: $p, film: $m);
  $p has name $name;
  $m has title $title;
limit 3;
fetch {
  ""person"": $name,
  ""movie"": $title
};
"
83,Name the first 5 people who directed a movie with a tagline containing the word 'limits'.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE m.tagline CONTAINS 'limits'
RETURN p.name
LIMIT 5","match
  $p isa person;
  $m isa movie, has tagline $t;
  directed (director: $p, film: $m);
  $t like "".*limits.*"";
  $p has name $name;
limit 5;
fetch {
  ""name"": $name
};"
93,"List the first 3 movies reviewed with a summary 'Silly, but fun' and a tagline containing 'world'.","MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE m.tagline CONTAINS 'world' AND exists{(p)-[:REVIEWED]->(m) WHERE m.summary = 'Silly, but fun'}
RETURN m.title
LIMIT 3","match
  $m isa movie, has tagline $tagline, has title $title;
  $tagline like "".*world.*"";
  $rev isa reviewed (reviewer: $p, film: $m), has summary ""Silly, but fun"";
limit 3;
fetch {
  ""title"": $title
};"
106,Name the top 5 people who followed and were followed by 'Laurence Fishburne'.,"MATCH (p:Person)-[:FOLLOWS]->(laurence:Person {name: 'Laurence Fishburne'})<-[:FOLLOWS]-(p)
RETURN p.name
LIMIT 5","match
  $p isa person;
  $laurence isa person, has name ""Laurence Fishburne"";
  follows (follower: $p, followed: $laurence);
  follows (follower: $laurence, followed: $p);
  $p has name $name;
limit 5;
fetch {
  ""name"": $name
};"
107,What are the first 3 movies where someone born in 1965 directed a person born in 1952?,"MATCH (director:Person {born: 1965})-[:DIRECTED]->(movie:Movie)<-[:ACTED_IN]-(actor:Person {born: 1952})
RETURN movie.title
LIMIT 3","match
  $director isa person, has born 1965;
  $actor isa person, has born 1952;
  $movie isa movie, has title $title;
  directed (director: $director, film: $movie);
  acted_in (actor: $actor, film: $movie);
limit 3;
fetch {
  ""title"": $title
};"
109,Who are the top 3 actors with the most roles in movies released before 1990?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WHERE m.released < 1990
WITH p, count(r) AS numRoles
ORDER BY numRoles DESC
LIMIT 3
RETURN p.name AS actor, numRoles","match
  $p isa person, has name $n;
  $rel isa acted_in (actor: $p, film: $m);
  $m has released $r;
  $r < 1990;
reduce $numRoles = count($rel) groupby $n;
sort $numRoles desc;
limit 3;
fetch {
  ""actor"": $n,
  ""numRoles"": $numRoles
};"
110,List the first 3 people who produced and acted in the same movie.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:PRODUCED]-(p)
RETURN p.name AS person, m.title AS movie
LIMIT 3","match
  $p isa person;
  $m isa movie;
  acted_in (actor: $p, film: $m);
  produced (producer: $p, film: $m);
limit 3;
fetch {
  ""person"": $p.name,
  ""movie"": $m.title
};"
112,Which 3 people born after 1970 reviewed a movie with a summary 'An amazing journey'?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born > 1970 AND r.summary = 'An amazing journey'
RETURN p.name
LIMIT 3","match
$p isa person, has name $name, has born $b;
$m isa movie;
$r (reviewer: $p, film: $m) isa reviewed, has summary ""An amazing journey"";
$b > 1970;
limit 3;
fetch {
  ""name"": $name
};"
116,Who are the first 3 people to review a movie with a summary 'Pretty funny at times'?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE r.summary = 'Pretty funny at times'
RETURN p.name
ORDER BY r.rating DESC
LIMIT 3","match
$p isa person, has name $name;
$m isa movie;
$r isa reviewed (reviewer: $p, film: $m), has summary ""Pretty funny at times"", has rating $rating;
sort $rating desc;
limit 3;
fetch {
  ""name"": $name
};"
118,"Which 3 movies reviewed with a summary 'Dark, but compelling' were produced by someone born before 1960?","MATCH (m:Movie)<-[:REVIEWED {summary: 'Dark, but compelling'}]-()
MATCH (m)<-[:PRODUCED]-(p:Person)
WHERE p.born < 1960
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $r isa reviewed (reviewer: $reviewer, film: $m);
  $r has summary ""Dark, but compelling"";
  $p isa person;
  produced (producer: $p, film: $m);
  $p has born $bornp;
  $bornp < 1960;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
121,List the top 5 movies where the director and the main actor were born in the same decade.,"MATCH (actor:Person)-[:ACTED_IN]->(movie:Movie)<-[:DIRECTED]-(director:Person)
WHERE actor.born / 10 = director.born / 10
WITH movie, actor, director
ORDER BY movie.votes DESC
LIMIT 5
RETURN movie.title AS movie, actor.name AS actor, director.name AS director","match
  $actor isa person, has born $actor_born, has name $actor_name;
  $director isa person, has born $director_born, has name $director_name;
  $movie isa movie, has title $movie_title, has votes $votes;
  acted_in (actor: $actor, film: $movie);
  directed (director: $director, film: $movie);
let $actor_decade = $actor_born / 10;
let $director_decade = $director_born / 10;
match $actor_decade == $director_decade;
sort $votes desc;
limit 5;
fetch {
  ""movie"": $movie_title,
  ""actor"": $actor_name,
  ""director"": $director_name
};
"
122,Who are the first 3 actors born after 1980 who acted in a movie produced by someone born before 1950?,"MATCH (a:Person)-[:ACTED_IN]->(m:Movie)<-[:PRODUCED]-(p:Person)
WHERE a.born > 1980 AND p.born < 1950
RETURN a.name AS actor, m.title AS movie
ORDER BY a.born
LIMIT 3","match
  $a isa person;
  $m isa movie;
  $p isa person;
  (actor: $a, film: $m) isa acted_in;
  (producer: $p, film: $m) isa produced;
  $a has born $borna;
  $borna > 1980;
  $p has born $bornp;
  $bornp < 1950;
  $a has name $namea;
  $m has title $titlem;
sort $borna asc;
limit 3;
fetch {
  ""actor"": $namea,
  ""movie"": $titlem
};"
124,List the first 5 people who followed someone with the same birth year.,"MATCH (p1:Person)-[:FOLLOWS]->(p2:Person)
WHERE p1.born = p2.born
RETURN p1.name AS follower, p2.name AS followed
LIMIT 5","match
  $p1 isa person, has born $born;
  $p2 isa person, has born $born;
  follows (follower: $p1, followed: $p2);
limit 5;
fetch {
  ""follower"": $p1.name,
  ""followed"": $p2.name
};"
125,Which 3 people born before 1950 acted in a movie with a tagline containing 'limits'?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE p.born < 1950 AND m.tagline CONTAINS 'limits'
RETURN p.name
LIMIT 3","match
  $p isa person;
  $m isa movie;
  acted_in (actor: $p, film: $m);
  $p has born $bornp;
  $bornp < 1950;
  $m has tagline $tag;
  $tag like "".*limits.*"";
limit 3;
fetch {
  ""name"": $p.name
};"
126,Name the top 5 directors who also reviewed the movies they directed.,"MATCH (d:Person)-[:DIRECTED]->(m:Movie)<-[:REVIEWED]-(d)
RETURN d.name AS director, count(*) AS num_reviewed
ORDER BY num_reviewed DESC
LIMIT 5","match
  $d isa person;
  $m isa movie;
  directed (director: $d, film: $m);
  reviewed (reviewer: $d, film: $m);
  $d has name $named;
reduce $num_reviewed = count($m) groupby $named;
sort $num_reviewed desc;
limit 5;
fetch {
  ""director"": $named,
  ""num_reviewed"": $num_reviewed
};
"
128,List the top 5 actors who acted in movies reviewed with a summary 'Slapstick redeemed only by the Robin Williams and '.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[r:REVIEWED]-(reviewer:Person)
WHERE r.summary = 'Slapstick redeemed only by the Robin Williams and '
RETURN p.name AS actor, count(m) AS movie_count
ORDER BY movie_count DESC
LIMIT 5","match
  $p isa person;
  $m isa movie;
  acted_in (actor: $p, film: $m);
  $rev isa reviewed (reviewer: $reviewer, film: $m);
  $rev has summary ""Slapstick redeemed only by the Robin Williams and "";
  $p has name $actor_name;
reduce $movie_count = count($m) groupby $actor_name;
sort $movie_count desc;
limit 5;
fetch {
  ""actor"": $actor_name,
  ""movie_count"": $movie_count
};
"
138,Which person has produced the most movies and what are those movies?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WITH p, collect(m) AS movies, count(m) AS movieCount
ORDER BY movieCount DESC
LIMIT 1
RETURN p.name AS producer, [movie IN movies | movie.title] AS producedMovies","match
  $p isa person;
  produced (producer: $p, film: $m);
reduce $count = count($m) groupby $p;
sort $count desc;
limit 1;
match
  produced (producer: $p, film: $movie);
  $movie has title $t;
  $p has name $n;
fetch {
  ""producer"": $n,
  ""title"": $t
};"
142,Which movies have been both written and directed by the same person and what are their titles?,"MATCH (p:Person)-[:WROTE]->(m:Movie)<-[:DIRECTED]-(p)
RETURN m.title","match
  $p isa person;
  $m isa movie;
  wrote (writer: $p, film: $m);
  directed (director: $p, film: $m);
  $m has title $title;
fetch {
  ""title"": $title
};"
143,How many different people have reviewed movies released before 1990?,"MATCH (p:Person)-[:REVIEWED]->(m:Movie)
WHERE m.released < 1990
RETURN count(distinct p) AS num_reviewers","match
  $p isa person;
  reviewed (reviewer: $p, film: $m);
  $m has released $r;
  $r < 1990;
select $p;
distinct;
reduce $count = count;"
145,Which person has acted in the most movies and what are those movies titles?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WITH p, collect(m.title) AS movies, count(m) AS numMovies
ORDER BY numMovies DESC
LIMIT 1
RETURN p.name AS person, movies","with fun movie_count($p: person) -> integer: match acted_in (actor: $p); return count; match $p isa person; let $count = movie_count($p); sort $count desc; limit 1; match acted_in (actor: $p, film: $m); fetch { ""person"": $p.name, ""movie_title"": $m.title };"
147,Who are the top 5 youngest producers in the database?,"MATCH (p:Person)-[:PRODUCED]->(:Movie)
RETURN p.name AS producer, p.born AS birthYear
ORDER BY p.born DESC
LIMIT 5","match
  $p isa person;
  produced (producer: $p, film: $m);
  $p has born $bornp;
sort $bornp desc;
limit 5;
fetch {
  ""producer"": $p.name,
  ""birthYear"": $bornp
};"
151,Which people follow Keanu Reeves and have also acted in a movie with him?,"MATCH (follower:Person)-[:FOLLOWS]->(keanu:Person {name: 'Keanu Reeves'}),
      (follower)-[:ACTED_IN]->(movie:Movie)<-[:ACTED_IN]-(keanu)
RETURN follower.name AS follower, movie.title AS movie","match
  $follower isa person;
  $keanu isa person, has name ""Keanu Reeves"";
  follows (follower: $follower, followed: $keanu);
  $movie isa movie;
  acted_in (actor: $follower, film: $movie);
  acted_in (actor: $keanu, film: $movie);
fetch {
  ""follower"": $follower.name,
  ""movie"": $movie.title
};"
152,"What are the names of the first 3 people who have produced, directed, and written the same movie?","MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:DIRECTED]-(p)-[:WROTE]->(m)
RETURN p.name
LIMIT 3","match
  $p isa person, has name $name;
  $m isa movie;
  produced (producer: $p, film: $m);
  directed (director: $p, film: $m);
  wrote (writer: $p, film: $m);
limit 3;
fetch {
  ""name"": $name
};"
157,Which people have reviewed the same movie and what were their review summaries?,"MATCH (p1:Person)-[r1:REVIEWED]->(m:Movie)<-[r2:REVIEWED]-(p2:Person)
WHERE p1 <> p2
RETURN p1.name AS Reviewer1, r1.summary AS Review1, p2.name AS Reviewer2, r2.summary AS Review2, m.title AS Movie","match
  $p1 isa person, has name $name1;
  $p2 isa person, has name $name2;
  $m isa movie, has title $title;
  $r1 isa reviewed (reviewer: $p1, film: $m), has summary $summary1;
  $r2 isa reviewed (reviewer: $p2, film: $m), has summary $summary2;
  not { $name1 == $name2; };
fetch {
  ""Reviewer1"": $name1,
  ""Review1"": $summary1,
  ""Reviewer2"": $name2,
  ""Review2"": $summary2,
  ""Movie"": $title
};"
161,List the top 5 people who have produced the most number of movies with their birth years.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WHERE p.born IS NOT NULL
RETURN p.name AS producer, p.born AS birthYear, count(m) AS numberOfMovies
ORDER BY numberOfMovies DESC
LIMIT 5","match
  $p isa person, has name $name, has born $birth;
  produced (producer: $p, film: $m);
reduce $numberOfMovies = count($m) groupby $p;
sort $numberOfMovies desc;
limit 5;
fetch {
  ""producer"": $p.name,
  ""birthYear"": $p.born,
  ""numberOfMovies"": $numberOfMovies
};"
162,"Which movies have been reviewed with a summary 'Fun, but a little far fetched' and what were their ratings?","MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary = 'Fun, but a little far fetched'
RETURN m.title AS movie, r.rating AS rating","match
$m isa movie, has title $title;
$p isa person;
$r isa reviewed (reviewer: $p, film: $m), has summary ""Fun, but a little far fetched"", has rating $rating;

fetch {
  ""movie"": $title,
  ""rating"": $rating
};
"
170,What are the top 5 movies with the most actors involved and their release years?,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WITH m, count(p) AS actorCount, m.released AS releaseYear
RETURN m.title AS movie, releaseYear, actorCount
ORDER BY actorCount DESC
LIMIT 5","match
  $m isa movie;
  acted_in (actor: $p, film: $m);
reduce $actorCount = count($p) groupby $m;
sort $actorCount desc;
limit 5;
fetch {
  ""movie"": $m.title,
  ""releaseYear"": $m.released,
  ""actorCount"": $actorCount
};"
171,List the first 3 movies that have been produced and directed by the same person.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:DIRECTED]-(p)
RETURN m.title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  produced (producer: $p, film: $m);
  directed (director: $p, film: $m);
limit 3;
fetch {
  ""title"": $m.title
};
"
172,What are the roles of Keanu Reeves in movies he reviewed with a rating above 90?,"MATCH (p:Person {name: 'Keanu Reeves'})-[r:REVIEWED]->(m:Movie)
WHERE r.rating > 90
MATCH (p)-[a:ACTED_IN]->(m)
RETURN m.title AS movie, a.roles AS roles","match
  $p isa person, has name ""Keanu Reeves"";
  $m isa movie, has title $title;
  $rev isa reviewed (reviewer: $p, film: $m), has rating $rating;
  $rating > 90;
  $act isa acted_in (actor: $p, film: $m), has roles $roles;
fetch {
  ""movie"": $title,
  ""roles"": $roles
};
"
175,List the first 3 movies with roles that include 'Captain' and their actors.,"MATCH (m:Movie)<-[ai:ACTED_IN]-(p:Person)
WHERE exists{ (m)<-[ai2:ACTED_IN]-() WHERE any(role IN ai2.roles WHERE role CONTAINS 'Captain') }
RETURN m.title AS movie, collect(p.name) AS actors
LIMIT 3","match
  $m isa movie, has title $title;
  $ai isa acted_in (film: $m), has roles $roles;
  $roles like "".*Captain.*"";
select $m, $title;
distinct;
limit 3;
match
  acted_in (film: $m, actor: $actor);
  $actor has name $actor_name;
fetch {
  ""movie"": $title,
  ""actor"": $actor_name
};"
177,Who are the first 3 people to have reviewed and also produced the same movie?,"MATCH (p:Person)-[:REVIEWED]->(m:Movie)<-[:PRODUCED]-(p)
RETURN p.name
LIMIT 3","match
  $p isa person;
  $m isa movie;
  reviewed (reviewer: $p, film: $m);
  produced (producer: $p, film: $m);
limit 3;
fetch {
  ""name"": $p.name
};"
178,What is the average age of directors of the top 5 voted movies?,"MATCH (m:Movie)<-[:DIRECTED]-(d:Person)
WITH m, d
ORDER BY m.votes DESC
LIMIT 5
RETURN avg(date().year - d.born) AS averageDirectorAge","match
  $m isa movie, has votes $v;
  directed (director: $d, film: $m);
  $d has born $b;
  let $age = 2026 - $b;
sort $v desc;
limit 5;
reduce $avg_age = mean($age);"
179,List the top 3 actors who have acted in movies with a tagline including the word 'limits'.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'limits'
RETURN p.name AS actor, count(*) AS movie_count
ORDER BY movie_count DESC
LIMIT 3","match
  $p isa person, has name $name;
  $m isa movie, has tagline $tag;
  $tag like "".*limits.*"";
  acted_in (actor: $p, film: $m);
reduce $movie_count = count($m) groupby $name;
sort $movie_count desc;
limit 3;
fetch {
  ""actor"": $name,
  ""movie_count"": $movie_count
};
"
180,Which movies have a role listed as 'Hero' and who are the actors?,"MATCH (m:Movie)<-[ai:ACTED_IN]-(p:Person)
WHERE 'Hero' IN ai.roles
RETURN m.title AS movie, p.name AS actor","match
  $m isa movie, has title $titlem;
  $p isa person, has name $namep;
  $ai isa acted_in (actor: $p, film: $m), has roles $rolesai;
  $rolesai == ""Hero"";
fetch {
  ""movie"": $titlem,
  ""actor"": $namep
};"
183,Who are the first 3 youngest actors to have directed a movie?,"MATCH (p:Person)-[:ACTED_IN]->(:Movie)
WHERE exists{ (p)-[:DIRECTED]->(:Movie) }
RETURN p.name AS name, p.born AS birthYear
ORDER BY p.born DESC
LIMIT 3","match
  $p isa person;
  acted_in (actor: $p, film: $m1);
  directed (director: $p, film: $m2);
  $p has name $namep;
  $p has born $bornp;
sort $bornp desc;
limit 3;
fetch {
  ""name"": $namep,
  ""birthYear"": $bornp
};"
184,What are the first 3 movies where Keanu Reeves and Laurence Fishburne acted together?,"MATCH (keanu:Person {name: 'Keanu Reeves'})-[:ACTED_IN]->(movie)<-[:ACTED_IN]-(laurence:Person {name: 'Laurence Fishburne'})
RETURN movie.title
LIMIT 3","match
  $keanu isa person, has name ""Keanu Reeves"";
  $laurence isa person, has name ""Laurence Fishburne"";
  acted_in (actor: $keanu, film: $movie);
  acted_in (actor: $laurence, film: $movie);
limit 3;
fetch {
  ""title"": $movie.title
};"
186,List the roles of actors in the 3 movies with the highest number of actors involved.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WITH m, collect(p) AS actors
ORDER BY size(actors) DESC
LIMIT 3
UNWIND actors AS actor
MATCH (actor)-[r:ACTED_IN]->(m)
RETURN m.title AS movie, actor.name AS actor, r.roles AS roles","match
  $m isa movie, has title $t;
  acted_in (actor: $actor, film: $m);
reduce $count = count($actor) groupby $m;
sort $count desc;
limit 3;
match
  $ai isa acted_in (actor: $a, film: $m), has roles $roles;
  $a has name $n;
  $m has title $t;
fetch {
  ""movie"": $t,
  ""actor"": $n,
  ""roles"": $roles
};"
189,What are the names of the top 3 oldest actors and the movies they have produced?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WITH p, m
ORDER BY p.born
LIMIT 3
RETURN p.name AS actor, collect(m.title) AS produced_movies","match
  $p isa person, has born $b;
  acted_in (actor: $p);
  produced (producer: $p);
select $p, $b;
distinct;
sort $b asc;
limit 3;
match
  produced (producer: $p, film: $m);
fetch {
  ""actor"": $p.name,
  ""produced_movies"": [ $m.title ]
};"
191,Which movies released before 2000 have a person who both acted and directed in them?,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)-[:DIRECTED]->(m)
WHERE m.released < 2000
RETURN m.title AS movie, p.name AS person","match
  $m isa movie, has released $released, has title $title;
  $p isa person, has name $name;
  acted_in (actor: $p, film: $m);
  directed (director: $p, film: $m);
  $released < 2000;
fetch {
  ""movie"": $title,
  ""person"": $name
};"
194,List the first 3 movies with at least one role listed as 'Villain' and their actors.,"MATCH (m:Movie)<-[ai:ACTED_IN]-(p:Person)
WHERE 'Villain' IN ai.roles
RETURN m.title AS movie, collect(p.name) AS actors
LIMIT 3","match
  $m isa movie, has title $title;
  $ai isa acted_in (actor: $p, film: $m), has roles ""Villain"";
  $p has name $name;
limit 3;
fetch {
  ""movie"": $title,
  ""actors"": $name
};
"
196,Which movies have been reviewed with a summary 'The coolest football movie ever' and who reviewed them?,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary = 'The coolest football movie ever'
RETURN m.title AS movie, p.name AS reviewer","match
$m isa movie, has title $title;
$p isa person, has name $name;
$r (reviewer: $p, film: $m) isa reviewed, has summary $summary;
$summary == ""The coolest football movie ever"";

fetch {
  ""movie"": $title,
  ""reviewer"": $name
};
"
198,Who are the first 3 people to have written and directed the same movie and what are those movies?,"MATCH (p:Person)-[:WROTE]->(m:Movie)<-[:DIRECTED]-(p)
RETURN p.name AS person, m.title AS movie
LIMIT 3","match
  $p isa person;
  $m isa movie;
  wrote (writer: $p, film: $m);
  directed (director: $p, film: $m);
limit 3;
fetch {
  ""person"": $p.name,
  ""movie"": $m.title
};"
199,List the top 5 movies with roles including 'Doctor' and the actors who played them.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE any(role IN p.roles WHERE role CONTAINS 'Doctor')
RETURN m.title AS movie, p.name AS actor
ORDER BY m.votes DESC
LIMIT 5","match
  $m isa movie;
  $p isa person;
  $ai isa acted_in (actor: $p, film: $m);
  $ai has roles $r;
  $r like "".*Doctor.*"";
  $m has title $titlem;
  $p has name $namep;
  $m has votes $votesm;
sort $votesm desc;
limit 5;
fetch {
  ""movie"": $titlem,
  ""actor"": $namep
};"
201,What are the first 3 movies where the directors were also actors and their titles?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)<-[:ACTED_IN]-(p)
RETURN m.title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  directed (director: $p, film: $m);
  acted_in (actor: $p, film: $m);
  $m has title $title;
limit 3;
fetch {
  ""title"": $title
};"
205,List the roles of actors in the first 3 movies produced by a person born after 1980.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[ai:ACTED_IN]-(a:Person)
WHERE p.born > 1980
WITH m, ai
ORDER BY m.released
LIMIT 3
RETURN m.title AS movie, ai.roles AS roles","match
  $p isa person, has born $bornp;
  $bornp > 1980;
  $m isa movie, has released $releasedm;
  produced (producer: $p, film: $m);
  $ai isa acted_in (actor: $a, film: $m), has roles $rolesai;
sort $releasedm asc;
limit 3;
fetch {
  ""movie"": $m.title,
  ""roles"": $rolesai
};"
220,What are the first 3 movies produced by persons born before 1960 with a rating over 90?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[r:REVIEWED]-(reviewer:Person)
WHERE p.born < 1960 AND r.rating > 90
RETURN m.title
ORDER BY m.released
LIMIT 3","match
  $p isa person, has born $born;
  $born < 1960;
  produced (producer: $p, film: $m);
  $rev isa reviewed (film: $m), has rating $rating;
  $rating > 90;
  $m has title $title;
  $m has released $released;
sort $released asc;
limit 3;
fetch {
  ""title"": $title
};"
224,List the first 3 people who have written and directed the same movie released after 2000.,"MATCH (p:Person)-[:WROTE]->(m:Movie)<-[:DIRECTED]-(p)
WHERE m.released > 2000
RETURN p.name, m.title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  wrote (writer: $p, film: $m);
  directed (director: $p, film: $m);
  $m has released $released;
  $released > 2000;
limit 3;
fetch {
  ""name"": $p.name,
  ""title"": $m.title
};"
225,Who are the top 3 actors with roles in the most diverse genres (based on taglines)?,"MATCH (a:Person)-[:ACTED_IN]->(m:Movie)
WITH a, count(DISTINCT m.tagline) AS num_genres
ORDER BY num_genres DESC
LIMIT 3
RETURN a.name AS actor, num_genres","match
  $a isa person, has name $n;
  acted_in (actor: $a, film: $m);
  $m has tagline $tag;
select $n, $tag;
distinct;
reduce $num_genres = count groupby $n;
sort $num_genres desc;
limit 3;
fetch {
  ""actor"": $n,
  ""num_genres"": $num_genres
};
"
233,Which movies have a tagline containing the word 'limit'?,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'limit'
RETURN m.title","match
  $m isa movie, has tagline $tagline;
  $tagline like "".*limit.*"";
fetch {
  ""title"": $m.title
};"
244,Which movies have been both acted in and directed by the same person?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:DIRECTED]-(p)
RETURN m.title AS movie, p.name AS person","match
  $p isa person;
  $m isa movie;
  acted_in (actor: $p, film: $m);
  directed (director: $p, film: $m);
fetch {
  ""movie"": $m.title,
  ""person"": $p.name
};"
245,List the top 5 movies with the most roles listed in ACTED_IN relationship.,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
RETURN m.title AS movie, size(r.roles) AS roleCount
ORDER BY roleCount DESC
LIMIT 5","match
  $m isa movie, has title $t;
  $ai isa acted_in (film: $m), has roles $r;
reduce $roleCount = count($r) groupby $t;
sort $roleCount desc;
limit 5;
fetch {
  ""movie"": $t,
  ""roleCount"": $roleCount
};"
248,"Who has produced, directed, and acted in the same movie?","MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:DIRECTED]-(p)
WHERE exists{ (p)-[:ACTED_IN]->(m) }
RETURN p.name AS person, m.title AS movie","match
  $p isa person;
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  (director: $p, film: $m) isa directed;
  (actor: $p, film: $m) isa acted_in;
fetch {
  ""person"": $p.name,
  ""movie"": $m.title
};"
251,Who are the top 3 youngest directors in the database?,"MATCH (p:Person)-[:DIRECTED]->(:Movie)
RETURN p.name AS director, p.born AS birthYear
ORDER BY p.born DESC
LIMIT 3","match
  $p isa person;
  directed (director: $p, film: $m);
  $p has name $namep;
  $p has born $bornp;
select $p, $namep, $bornp;
distinct;
sort $bornp desc;
limit 3;
fetch {
  ""director"": $namep,
  ""birthYear"": $bornp
};"
255,Who has acted in movies directed by Lana Wachowski?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:DIRECTED]-(d:Person {name: 'Lana Wachowski'})
RETURN p.name AS actor, m.title AS movie","match
  $p isa person;
  $m isa movie;
  $d isa person, has name ""Lana Wachowski"";
  acted_in (actor: $p, film: $m);
  directed (director: $d, film: $m);
fetch {
  ""actor"": $p.name,
  ""movie"": $m.title
};"
256,List the top 3 oldest actors in the database.,"MATCH (p:Person)
RETURN p.name, p.born
ORDER BY p.born
LIMIT 3","match
  $p isa person;
  $p has name $namep;
  $p has born $bornp;
  acted_in (actor: $p, film: $m);
select $p, $namep, $bornp;
distinct;
sort $bornp asc;
limit 3;
fetch {
  ""name"": $namep,
  ""born"": $bornp
};"
